DD CAS    2448522.2900  9.753         1.233   .684               993
DD CAS    2448523.2846  9.914         1.310   .721               993
DD CAS    2449936.4397                        .749  1.406        998
DD CAS    2449937.4533 10.080                 .771               998
DD CAS    2449943.4394  9.719                       1.262        998
DD CAS    2449944.4614  9.769                       1.322        998
DD CAS    2449946.4482 10.061                       1.450        998
DD CAS    2449947.4150 10.189                       1.452        998
DD CAS    2449948.3799 10.238                       1.467        998
DD CAS    2449949.3870 10.140                       1.405        998
DD CAS    2449955.4160  9.925                       1.392        998
DD CAS    2449956.4247 10.042                       1.426        998
DD CAS    2449957.4397 10.183                       1.469        998
DD CAS    2449959.4050                              1.409        998
DD CAS    2449960.3771  9.984                       1.343        998
DD CAS    2449962.4149  9.669                       1.272        998
DD CAS    2449963.4357  9.706                       1.316        998
DD CAS    2449985.3232  9.942                       1.383        998
DD CAS    2449986.3318 10.096                       1.447        998
DD CAS    2449987.3711 10.195                       1.457        998
DD CAS    2449992.3813  9.686                       1.226        998
DD CAS    2450310.4303 10.108         1.409   .752               971
DD CAS    2450311.4465 10.229         1.366   .812               971
DD CAS    2450312.4206 10.068         1.338   .757               971
DD CAS    2450314.3949  9.816         1.148   .679               971
DD CAS    2450315.3614  9.684         1.123   .688               971
DD CAS    2450316.3635  9.616         1.119   .706               971
DD CAS    2450317.3761  9.698         1.205   .681               971
DD CAS    2450318.3630  9.845         1.263   .720               971
DD CAS    2450319.3702  9.990         1.355   .820               971
DD CAS    2450320.3701 10.158         1.394   .774               971
DD CAS    2450321.3545 10.182         1.408   .800               971
DD CAS    2450322.3583 10.068         1.315   .742               971
DD CAS    2450323.3402  9.953         1.249   .714               971
DD CAS    2450324.3221  9.792         1.164   .665               971
DD CAS    2450325.3116  9.655         1.129   .640               971
DD CAS    2450326.2545  9.667         1.128   .643               971
DD CAS    2450327.3120  9.684         1.203   .687               971
DD CAS    2450330.2640 10.181         1.392   .760               971
DD CAS    2450332.2405 10.044         1.251   .651               971
DD CAS    2450333.2482  9.895         1.174   .647               971
DD CAS    2450334.2565  9.788         1.152   .645               971
DD CAS    2450335.2928  9.622         1.081   .642               971
DD CAS    2450336.3206  9.612         1.147   .640               971
DD CAS    2450337.2269  9.734         1.203   .668               971
DD CAS    2450338.3564  9.892         1.332   .725               971
DD CAS    2450340.2357 10.175         1.366   .752               971
DD CAS    2450341.2329 10.193         1.356   .757               971
DD CAS    2450342.2519  9.958         1.293   .706               971
DD CAS    2450344.2686  9.771         1.148   .556               971
DD CAS    2450347.2449  9.755         1.229   .691               971
DD CAS    2450349.2178 10.065         1.376   .766               971
DF CAS    2448858.3996 11.144         1.300   .765               994
DF CAS    2448860.3970 10.760         1.175   .689               994
DF CAS    2448862.4511 11.138         1.293   .724               994
DF CAS    2448870.3698 11.069         1.266   .717               994
DF CAS    2448872.3457 10.902         1.227   .708               994
DF CAS    2448874.3828 10.951         1.185   .693               994
DF CAS    2448875.4122 10.659         1.128   .646               994
DF CAS    2448876.4233 10.960         1.306   .727               994
DF CAS    2448877.3314 11.119         1.330   .730               994
DF CAS    2448879.4046 10.741         1.123   .654               994
DF CAS    2448880.3371 10.967         1.281   .712               994
DF CAS    2448881.3564 11.125         1.330   .727               994
DF CAS    2448882.3511 10.673         1.034   .635               994
DF CAS    2448883.3641 10.778         1.148   .682               994
DF CAS    2448885.3602 11.153         1.294   .735               994
DF CAS    2448886.3483 10.567          .992   .615               994
DF CAS    2448887.3536 10.830         1.141   .701               994
DF CAS    2448888.3211 11.047         1.283   .749               994
DF CAS    2448889.3291 11.126         1.305   .719               994
DF CAS    2448890.2953 10.549         1.009   .601               994
DF CAS    2448891.3143 10.833         1.205   .687               994
DF CAS    2448892.3155 11.130         1.309   .746               994
DF CAS    2448893.3796 11.053         1.234   .697               994
DF CAS    2450314.4844 11.120         1.293   .762               971
DF CAS    2450315.4285 10.896         1.193   .669               971
DF CAS    2450316.4258 10.674         1.117   .656               971
DF CAS    2450317.4554 10.946         1.262   .716               971
DF CAS    2450318.4512 11.120         1.289   .762               971
DF CAS    2450319.4547 10.727         1.092   .649               971
DF CAS    2450320.4517 10.717         1.127   .668               971
DF CAS    2450321.4573 10.978         1.273   .711               971
DF CAS    2450322.4151 11.147         1.297   .747               971
DF CAS    2450323.4207 10.627         1.079   .630               971
DF CAS    2450325.3735 11.003         1.280   .720               971
DF CAS    2450326.3225 11.156         1.286   .721               971
DL CAS    2445490.4179  9.173         1.245   .713               982
DL CAS    2445502.4335  8.866         1.173   .701               982
DL CAS    2445503.4335  8.988         1.226   .720               982
DL CAS    2445505.4296  9.222         1.331   .753               982
DL CAS    2445508.4296  8.667         1.066   .624               982
DL CAS    2445509.4218  8.797         1.118   .672               982
DL CAS    2445512.4453  9.110         1.289   .740               982
DL CAS    2445513.4375  9.217         1.312   .741               982
DL CAS    2445514.4296  9.201         1.258   .732               982
DL CAS    2445649.3671  9.234         1.335   .756               982
DL CAS    2445656.4101  9.142                 .733               982
DL CAS    2445665.3514  9.248         1.339   .759               982
DL CAS    2445666.2655  9.232         1.310   .748               982
DL CAS    2445668.2812  8.689         1.044   .640               982
DL CAS    2445674.2695  9.284         1.322   .742               982
DL CAS    2445676.2617  8.689         1.064   .637               982
DL CAS    2445677.2147  8.776         1.096   .666               982
DL CAS    2445679.2226  8.959         1.238   .717               982
DL CAS    2445683.2187  8.988         1.175   .675               982
DL CAS    2445686.1679  8.840         1.167   .692               982
DL CAS    2445687.1484  8.949         1.236   .712               982
DL CAS    2445688.1953  9.092         1.302   .742               982
DL CAS    2445689.2460  9.240         1.357   .755               982
DL CAS    2445690.1601  9.258         1.328   .753               982
DL CAS    2445691.1913  8.992         1.195   .691               982
DL CAS    2445692.1445  8.711         1.071   .637               982
DL CAS    2445693.1484  8.772         1.111   .663               982
DL CAS    2445694.1718  8.838         1.176   .687               982
DL CAS    2445695.1796  8.950         1.236   .715               982
DL CAS    2445701.1756  8.769         1.128   .658               982
DL CAS    2445705.1171  9.219         1.346   .753               982
DL CAS    2445706.1250  9.251         1.321   .744               982
DL CAS    2445707.1288  9.006         1.191   .686               982
DL CAS    2445878.4375  8.838   .826  1.183   .699               982
DL CAS    2445879.4179  9.015   .903  1.252   .727               982
DL CAS    2445880.4179  9.115   .939  1.316   .749               982
DL CAS    2445881.4218  9.257   .974  1.352   .747               982
DL CAS    2445882.4218  9.217   .911  1.299   .738               982
DL CAS    2445883.4256  8.942   .750  1.161   .678               982
DL CAS    2445886.4218  8.860   .804  1.194   .695               982
DL CAS    2445887.4179  8.990   .882  1.267   .717               982
DL CAS    2446259.4373  8.936   .784  1.155   .687               987
DL CAS    2446260.4104  8.704   .736  1.070   .632               987
DL CAS    2446263.4504  8.995   .909  1.251   .721               987
DL CAS    2446265.4320  9.284         1.361   .766               987
DL CAS    2446266.4361  9.216   .917  1.310   .738               987
DL CAS    2446267.4371  8.966   .765  1.158   .686               987
DL CAS    2446268.4488  8.683   .757  1.062                      987
DL CAS    2446269.4113  8.807   .796  1.135   .676               987
DL CAS    2446270.4233  8.842   .812  1.190   .693               987
DL CAS    2446272.4297  9.114   .940  1.334   .747               987
DL CAS    2446273.4438  9.258  1.002  1.346   .757               987
DL CAS    2446274.4272  9.225         1.291   .744               987
DL CAS    2446275.4374  8.934   .757  1.168   .684               987
DL CAS    2446279.4365  8.992         1.272   .729               987
DL CAS    2446280.4199  9.109   .976  1.327   .740               987
DL CAS    2446283.4076  8.949   .740  1.154   .679               987
DL CAS    2446284.4192  8.705         1.062   .636               987
DL CAS    2446287.3493  8.958   .888  1.271   .714               987
DL CAS    2446288.3893  9.132         1.331   .747               987
DL CAS    2446289.3937  9.244         1.360   .754               987
DL CAS    2446290.4097  9.248         1.306   .737               987
DL CAS    2446291.3811  8.945   .815  1.173   .684               987
DL CAS    2446293.3763  8.776   .758  1.149   .675               987
DL CAS    2446294.3671  8.836   .829  1.193   .688               987
DL CAS    2446295.4819  8.981   .883  1.277   .716               987
DL CAS    2446295.3549  8.971   .866  1.265   .718               987
DL CAS    2446296.3455  9.112   .953  1.322   .747               987
DL CAS    2446297.3435  9.250  1.005  1.366   .755               987
DL CAS    2446298.3482  9.218   .909  1.317   .742               987
DL CAS    2446299.3500  8.970   .766  1.185   .686               987
DL CAS    2446300.3370  8.693   .711  1.070   .636               987
DL CAS    2446301.3831  8.816   .797  1.125   .681               987
DL CAS    2446302.3778  8.845   .794  1.207   .680               987
DL CAS    2446302.4938  8.847         1.211   .681               987
DL CAS    2446303.3253  8.976         1.255   .714               987
DL CAS    2446304.2909  9.101   .919  1.337   .730               987
DL CAS    2446304.4846  9.121   .954  1.352   .736               987
DL CAS    2446608.4489  9.118         1.307   .757               988
DL CAS    2446613.4449  8.805   .755  1.151   .666               988
DL CAS    2446614.4461  8.855         1.190   .701               988
DL CAS    2446615.4392  8.987         1.260   .723               988
DL CAS    2446616.4401  9.130   .953  1.318   .746               988
DL CAS    2446617.4391  9.264  1.021  1.345   .755               988
DL CAS    2446620.4275  8.708   .719  1.060   .636               988
DL CAS    2446621.4549  8.793         1.128   .673               988
DL CAS    2446622.4504  8.852         1.195   .684               988
DL CAS    2446623.4577  8.974         1.264   .720               988
DL CAS    2446624.4497  9.125         1.304   .757               988
DL CAS    2446625.4534  9.243         1.343   .756               988
DL CAS    2446626.4500  9.216         1.296   .747               988
DL CAS    2446627.4537  8.943   .771  1.161   .683               988
DL CAS    2446628.4518  8.694   .734  1.061   .642               988
DL CAS    2446629.4569  8.784   .787  1.141   .672               988
DL CAS    2446631.4407  8.992   .869  1.248   .723               988
DL CAS    2446632.4537  9.116         1.329   .745               988
DL CAS    2446636.4508  8.692   .707  1.082   .632               988
DL CAS    2447401.4052  9.238   .953  1.356   .748               990
DL CAS    2447402.3819  9.233         1.342   .725               990
DL CAS    2447403.4234  8.983         1.175   .686               990
DL CAS    2447404.4143  8.689         1.081   .616               990
DL CAS    2447407.3677  8.988   .764  1.268   .715               990
DL CAS    2447408.3687  9.121   .925  1.321   .737               990
DL CAS    2447409.3519  9.226   .960  1.343   .757               990
DL CAS    2447410.3764  9.242         1.333   .741               990
DL CAS    2447411.3767  8.988   .699  1.183   .692               990
DL CAS    2447413.3345  8.788   .679  1.112   .673               990
DL CAS    2447413.4452  8.832         1.105   .683               990
DL CAS    2447414.3319  8.823   .730  1.187   .674               990
DL CAS    2447415.3108  8.961   .780  1.248   .707               990
DL CAS    2447416.3040  9.098         1.308   .733               990
DL CAS    2447417.3003  9.206         1.343   .743               990
DL CAS    2447417.5101  9.278         1.330   .763               990
DL CAS    2447418.2955  9.249         1.322   .756               990
DL CAS    2447418.5109  9.211         1.282   .747               990
DL CAS    2447419.2732                        .678               990
DL CAS    2447419.5121  8.947         1.182   .667               990
DL CAS    2447420.2695  8.706   .625  1.074   .635               990
DL CAS    2447420.5133  8.703         1.072   .631               990
DL CAS    2447421.2601  8.788         1.142   .653               990
DL CAS    2447421.5126  8.801         1.117   .664               990
DL CAS    2447422.2729  8.872   .705  1.203   .681               990
DL CAS    2447422.5120  8.854         1.193   .727               990
DL CAS    2447423.4028  8.968   .854  1.242   .712               990
DL CAS    2447423.5112  9.006         1.243   .716               990
DL CAS    2447424.2921  9.107   .923  1.300   .737               990
DL CAS    2447424.5082  9.116         1.275   .745               990
DL CAS    2447425.3109  9.234   .919  1.375   .753               990
DL CAS    2447425.5137  9.314         1.324   .755               990
DL CAS    2447427.3728  8.992   .694  1.203   .672               990
DL CAS    2447427.5129  8.924         1.192   .677               990
DL CAS    2447428.2789  8.691   .631  1.075   .619               990
DL CAS    2447428.4339  8.713         1.061   .629               990
DL CAS    2447428.4996  8.740         1.073   .622               990
DL CAS    2447429.3243  8.786   .640  1.135   .664               990
DL CAS    2447430.2824  8.833   .724  1.199   .677               990
DL CAS    2447430.4639  8.862         1.199   .693               990
DL CAS    2447430.5168  8.855         1.209   .694               990
DL CAS    2447431.3442  8.952   .822  1.276   .691               990
DL CAS    2447431.5183  9.014         1.223   .723               990
DL CAS    2447432.3203  9.057   .942  1.307   .736               990
DL CAS    2447432.5181  9.161         1.308   .753               990
DL CAS    2447433.3049  9.236   .917  1.352   .756               990
DL CAS    2447434.3083  9.242   .865  1.344   .737               990
DL CAS    2447434.5080  9.228         1.264   .747               990
DL CAS    2447741.4691  8.736         1.140   .639               991
DL CAS    2447742.4625  8.815   .765  1.189                      991
DL CAS    2447743.4248  8.965   .845  1.254   .735               991
DL CAS    2447744.4735  9.124         1.310   .742               991
DL CAS    2447745.4675  9.247         1.348   .778               991
DL CAS    2447746.4709  9.229         1.341   .717               991
DL CAS    2447747.4003  8.941         1.168   .689               991
DL CAS    2447748.4704  8.721         1.033   .629               991
DL CAS    2447749.4720  8.811                 .673               991
DL CAS    2447750.4696  8.877         1.179   .694               991
DL CAS    2447751.4706  8.971         1.235   .720               991
DL CAS    2447752.4665  9.084         1.303   .742               991
DL CAS    2447753.4684  9.242         1.327   .757               991
DL CAS    2447754.4385  9.234   .872  1.281   .745               991
DL CAS    2447755.4738  8.938         1.164   .688               991
DL CAS    2447756.4715                1.058   .619               991
DL CAS    2447757.4555  8.760         1.118   .677               991
DL CAS    2447758.4065  8.839   .721  1.140   .695               991
DL CAS    2447759.3901  8.941   .792  1.285   .690               991
DL CAS    2447759.4822  8.947         1.275   .700               991
DL CAS    2447760.4412  9.099         1.301   .755               991
DL CAS    2447761.4656  9.227         1.367   .760               991
DL CAS    2447762.4431  9.208         1.322   .752               991
DL CAS    2447763.4590  8.958         1.176   .693               991
DL CAS    2447765.4411  8.788         1.126   .671               991
DL CAS    2447766.4352  8.849         1.176   .692               991
DL CAS    2447767.4426  8.970   .808  1.249   .717               991
DL CAS    2447768.4051          .877  1.315   .740               991
DL CAS    2447770.3959  9.243   .847  1.308   .763               991
DL CAS    2447771.3773  8.970   .712  1.156   .701               991
DL CAS    2447772.3364  8.704   .602  1.058   .641               991
DL CAS    2447772.4445  8.699   .602  1.061   .644               991
DL CAS    2447773.3628  8.768   .670  1.113   .657               991
DL CAS    2447773.4139  8.788   .667  1.116   .676               991
DL CAS    2447773.4864  8.789         1.129   .675               991
DL CAS    2447774.3676  8.840   .727  1.186   .689               991
DL CAS    2447774.4247  8.851   .718  1.168   .697               991
DL CAS    2447775.3376  8.951   .772  1.242   .724               991
DL CAS    2447775.3883  8.957   .786  1.242   .720               991
DL CAS    2447776.3493  9.095   .869  1.316   .747               991
DL CAS    2447776.4100  9.111   .893  1.282   .765               991
DL CAS    2447776.4870  9.107         1.286   .760               991
DL CAS    2448503.3893  8.962         1.252   .702               993
DL CAS    2448504.3130  9.064         1.279   .741               993
DL CAS    2448505.3315  9.219         1.349   .754               993
DL CAS    2448506.3395  9.253         1.335   .756               993
DL CAS    2448507.3466  9.005         1.199   .684               993
DL CAS    2448508.2998  8.718         1.080   .639               993
DL CAS    2448509.3379  8.774         1.138   .661               993
DL CAS    2448510.3253  8.835         1.200   .684               993
DL CAS    2448511.3321  8.939         1.261   .712               993
DL CAS    2448512.3177  9.084         1.313   .748               993
DL CAS    2448513.3285  9.223         1.346   .767               993
DL CAS    2448514.3336  9.253         1.328   .748               993
DL CAS    2448515.3130  9.029         1.197   .698               993
DL CAS    2448516.1706  8.770         1.082   .646               993
DL CAS    2448517.3362  8.771         1.106   .676               993
DL CAS    2448518.2558  8.841         1.174   .694               993
DL CAS    2448518.3393  8.839         1.195   .685               993
DL CAS    2448519.3097  8.942         1.234   .713               993
DL CAS    2448520.2969  9.102         1.276   .761               993
DL CAS    2448521.3460  9.216         1.365   .757               993
DL CAS    2448522.3023  9.262         1.347   .753               993
DL CAS    2448523.2978  9.018         1.218   .694               993
DL CAS    2448852.4197  8.707         1.065   .631               994
DL CAS    2448854.4122  8.843         1.204   .682               994
DL CAS    2448856.4021  9.091         1.327   .742               994
DL CAS    2448858.3544  9.257         1.328   .753               994
DL CAS    2448860.3577  8.725         1.067   .642               994
DL CAS    2448862.3731  8.862         1.174   .689               994
DL CAS    2448870.3379  8.821         1.217   .678               994
DL CAS    2448872.3273  9.075         1.337   .726               994
DL CAS    2448874.3418  9.258         1.332   .754               994
DL CAS    2448875.3562  9.011         1.213   .694               994
DL CAS    2448876.3486  8.722         1.081   .641               994
DL CAS    2448877.2977  8.762         1.140   .639               994
DL CAS    2448879.3683  8.960         1.260   .721               994
DL CAS    2448880.2755  9.081         1.310   .759               994
DL CAS    2448881.2654  9.209         1.368   .767               994
DL CAS    2448881.4166  9.231         1.365   .764               994
DL CAS    2448882.3122  9.255   .896  1.351   .750               994
DL CAS    2448883.3055  9.028         1.216   .702               994
DL CAS    2448883.5172  8.962         1.176   .684               994
DL CAS    2448885.2706  8.778         1.127   .659               994
DL CAS    2448886.3256  8.846         1.194   .696               994
DL CAS    2448886.5200  8.841         1.211   .689               994
DL CAS    2448887.3163  8.937         1.250   .710               994
DL CAS    2448888.2654  9.081         1.314   .745               994
DL CAS    2448889.2701  9.211         1.373   .769               994
DL CAS    2448890.2484  9.262         1.359   .751               994
DL CAS    2448890.3638  9.249         1.358   .748               994
DL CAS    2448890.4115  9.249         1.328   .742               994
DL CAS    2448892.2614  8.763         1.087   .649               994
DL CAS    2448893.2751  8.740         1.135   .656               994
DL CAS    2448894.3139  8.858         1.207   .682               994
DL CAS    2449617.3264  9.260         1.315   .758               995
DL CAS    2449620.3852  8.734         1.042   .615               995
DL CAS    2449620.4509  8.732         1.041   .661               995
DL CAS    2449621.3829  8.859         1.095   .683               995
DL CAS    2449621.4516  8.847         1.118   .654               995
DL CAS    2449622.4319  8.848         1.147   .669               995
DL CAS    2449622.4745  8.852         1.156   .691               995
DL CAS    2449623.3900  8.942         1.231   .706               995
DL CAS    2449623.4575  8.965         1.214   .728               995
DL CAS    2449624.3214  9.145         1.284                      995
DL CAS    2449624.4472  9.101         1.264   .735               995
DL CAS    2449624.4782  9.102         1.272   .722               995
DL CAS    2449624.5071  9.123         1.319   .734               995
DL CAS    2449625.3592  9.226         1.346   .741               995
DL CAS    2449625.4576  9.253         1.324   .769               995
DL CAS    2449625.4824  9.244         1.323   .742               995
DL CAS    2449625.5020  9.264         1.350   .764               995
DL CAS    2449631.3468  8.945         1.210   .706               995
DL CAS    2449632.3535  9.104         1.274   .736               995
DL CAS    2449632.4417  9.110         1.259   .746               995
DL CAS    2449632.4791  9.124         1.298   .729               995
DL CAS    2449633.3259  9.294         1.333   .759               995
DL CAS    2449633.3994  9.250         1.315   .751               995
DL CAS    2449633.4532  9.263         1.301   .754               995
DL CAS    2449634.3329  9.282         1.314   .725               995
DL CAS    2449635.3690  9.031         1.160   .703               995
DL CAS    2449635.4589  9.016         1.166   .694               995
DL CAS    2449935.4581  9.007                 .738  1.383        998
DL CAS    2449936.4523  9.184                 .756  1.447        998
DL CAS    2449937.4610  9.229         1.335   .768               998
DL CAS    2449938.4732  9.300         1.319   .777  1.484        998
DL CAS    2449939.4674  9.063                       1.329        998
DL CAS    2449941.4712  8.873                       1.259        998
DL CAS    2449942.4653  8.898                       1.348        998
DL CAS    2449943.4497  9.057                       1.421        998
DL CAS    2449944.4696  9.161                       1.476        998
DL CAS    2449946.4676  9.301                       1.493        998
DL CAS    2449947.4429  9.032         1.208   .710  1.349        998
DL CAS    2449948.4016  8.781                       1.275        998
DL CAS    2449950.4469  8.876                       1.336        998
DL CAS    2449952.4437  9.144                       1.434        998
DL CAS    2449953.4544  9.254                       1.492        998
DL CAS    2449954.4180  9.310                       1.464        998
DL CAS    2449955.3809  9.086                       1.402        998
DL CAS    2450305.4051  9.207         1.376   .784               971
DL CAS    2450306.4653  9.287         1.350   .682               971
DL CAS    2450310.4493  8.836         1.203   .712               971
DL CAS    2450311.4595  8.970         1.219   .762               971
DL CAS    2450312.4373  9.045         1.347   .761               971
DL CAS    2450314.4190  9.269         1.330   .766               971
DL CAS    2450315.3712  9.022         1.227   .732               971
DL CAS    2450316.3720  8.729         1.106   .692               971
DL CAS    2450317.3870  8.753         1.147   .665               971
DL CAS    2450318.3811  8.848         1.195   .699               971
DL CAS    2450319.3898  8.917         1.262   .784               971
DL CAS    2450320.3806  9.079         1.326   .743               971
DL CAS    2450321.3727  9.197         1.376   .790               971
DL CAS    2450322.3683  9.273         1.374   .761               971
DL CAS    2450323.3609  9.079         1.245   .666               971
DL CAS    2450324.3344  8.735         1.116   .646               971
DL CAS    2450325.3432  8.745         1.145   .660               971
DL CAS    2450326.2662  8.863         1.168   .693               971
DL CAS    2450327.3571  8.904         1.280   .694               971
DL CAS    2450329.1812                1.348   .758               971
DL CAS    2450330.2005  9.249         1.349   .759               971
DL CAS    2450332.1954  8.777         1.108   .760               971
DL CAS    2450333.2192  8.724         1.081   .699               971
DL CAS    2450333.4794  8.766         1.093   .758               971
DL CAS    2450334.2134  8.822         1.190   .669               971
DL CAS    2450334.4322  8.824         1.203   .667               971
DL CAS    2450335.2093  8.880         1.253   .705               971
DL CAS    2450335.4421  8.935         1.250   .719               971
DL CAS    2450336.2052  9.040         1.311   .732               971
DL CAS    2450337.2028  9.175         1.344   .746               971
DL CAS    2450337.4535  9.287         1.352   .743               971
DL CAS    2450338.4805  9.241         1.304   .720               971
DL CAS    2450340.2000  8.769         1.111   .651               971
DL CAS    2450341.1905  8.726         1.117   .647               971
DL CAS    2450341.4470  8.750         1.117   .625               971
DL CAS    2450342.1919  8.819         1.187   .678               971
DL CAS    2450344.1903  9.043         1.323   .758               971
DL CAS    2450347.1804  9.104         1.287   .726               971
DL CAS    2450347.4360  9.001         1.207   .692               971
DL CAS    2450349.1872  8.688         1.138   .628               971
EX CAS    2446253.4488 13.018         1.623   .945               987
EX CAS    2446255.4435 12.551         1.370   .860               987
EX CAS    2446256.4187 12.784         1.510   .925               987
EX CAS    2446257.4301 12.962         1.626   .933               987
EX CAS    2446258.4152 13.047         1.592   .951               987
EX CAS    2446259.4114 12.472         1.329   .842               987
EX CAS    2446260.3597 12.735         1.475                      987
EX CAS    2446261.3611 12.949         1.576   .960               987
EX CAS    2446263.4331 12.573         1.346   .849               987
EX CAS    2446265.4071 12.907         1.557   .959               987
EX CAS    2446266.3856 13.002         1.642   .966               987
EX CAS    2446267.4161 12.857         1.473   .914               987
EX CAS    2446268.4011 12.550         1.393                      987
EX CAS    2446269.3705 12.813         1.548   .942               987
EX CAS    2446270.3967 13.000         1.582   .962               987
EX CAS    2446272.3914 12.492         1.360   .838               987
EX CAS    2446273.4214 12.763         1.483   .930               987
EX CAS    2446274.4021 12.950         1.603   .948               987
EX CAS    2446275.3950 13.106         1.569   .999               987
EX CAS    2446279.4267 13.080                 .971               987
EX CAS    2446280.3847 12.786         1.459   .900               987
EX CAS    2446283.3782 13.017         1.598   .982               987
EX CAS    2448852.3993 12.773         1.526   .914               994
EX CAS    2448854.4018 13.076         1.610   .942               994
EX CAS    2448856.3886 12.698         1.452   .887               994
EX CAS    2448858.3472 13.076         1.622   .975               994
EX CAS    2448860.3491 12.583         1.422   .856               994
EX CAS    2448862.3612 13.020         1.616   .962               994
EX CAS    2448870.3268 12.907         1.591   .940               994
EX CAS    2448872.3201 12.737         1.434   .866               994
EX CAS    2448874.3312 12.849         1.555   .935               994
EX CAS    2448875.3421 13.030         1.611   .972               994
EX CAS    2448876.3376 12.981         1.547   .927               994
EX CAS    2448877.2873 12.481         1.396   .799               994
EX CAS    2448878.3557 12.821         1.538   .950               994
EX CAS    2448879.3564 13.026         1.637   .979               994
EX CAS    2448881.2574 12.522         1.366   .839               994
EX CAS    2448882.2670 12.699         1.445   .907               994
EX CAS    2448883.2951 12.938         1.532   .945               994
EX CAS    2448885.2612 12.740         1.436   .869               994
EX CAS    2448886.3137 12.624         1.421   .891               994
EX CAS    2448887.3090 12.867         1.555   .942               994
EX CAS    2448888.2592 13.049         1.610   .985               994
EX CAS    2448888.4086 13.054         1.600   .961               994
EX CAS    2448889.2602 12.971         1.549   .918               994
EX CAS    2448890.2416 12.537         1.343   .869               994
EX CAS    2448890.3579 12.561         1.377   .857               994
EX CAS    2448891.2399 12.766         1.558   .897               994
EX CAS    2448891.3562 12.819         1.532   .915               994
EX CAS    2448892.2529 13.001         1.626   .970               994
EX CAS    2448892.3509                1.621   .980               994
EX CAS    2448893.2625 13.090         1.579   .968               994
EX CAS    2448894.3014 12.492         1.365   .831               994
FM CAS    2450330.2693  9.065         1.002   .571               971
FM CAS    2450332.2514  9.317         1.126                      971
FM CAS    2450333.2574  9.415         1.143   .609               971
FM CAS    2450334.2730  9.036          .952   .533               971
FM CAS    2450335.2976  8.894          .920   .541               971
FM CAS    2450336.3261  9.048         1.065   .574               971
FM CAS    2450337.2326  9.188         1.093   .604               971
FM CAS    2450338.3899  9.363         1.185   .639               971
FM CAS    2450340.2431  8.961          .917   .539               971
FM CAS    2450341.2472  8.930          .934   .548               971
FM CAS    2450342.2591  9.065         1.092   .591               971
FM CAS    2450344.2838  9.377         1.165   .652               971
FM CAS    2450347.2496  8.944          .974   .553               971
FM CAS    2450357.2133  9.179         1.004   .572               971
FO CAS    2446255.4493 14.067                 .905               987
FO CAS    2446256.4270 14.282         1.431   .914               987
FO CAS    2446257.4220 14.512         1.439   .961               987
FO CAS    2446258.4070 14.693         1.503   .995               987
FO CAS    2446259.4032 14.664         1.420   .937               987
FO CAS    2446260.3635 14.001         1.219   .812               987
FO CAS    2446261.3669 14.070         1.263   .829               987
FO CAS    2446263.4386 14.384         1.451   .912               987
FO CAS    2446265.4111 14.711         1.529   .965               987
FO CAS    2446266.3896 14.609         1.442   .926               987
FO CAS    2446267.4198 13.870         1.214   .785               987
FO CAS    2446268.4047 14.074         1.300   .844               987
FO CAS    2446269.3759 14.059         1.378   .864               987
FO CAS    2446270.4007 14.409         1.479   .939               987
FO CAS    2446272.4033 14.693         1.591   .932               987
FO CAS    2446273.4254 14.501         1.374   .929               987
FO CAS    2446274.4063 13.873         1.203   .814               987
FO CAS    2446275.4191 14.072         1.316   .895               987
FO CAS    2446284.3801 14.527         1.454   .944               987
FO CAS    2446285.3547 14.657         1.586   .950               987
FO CAS    2446287.3036 14.249         1.336   .862               987
FO CAS    2446288.3677 13.992         1.249   .816               987
FO CAS    2446289.3630 14.045         1.322   .853               987
FO CAS    2446290.3719 14.330         1.363   .891               987
FO CAS    2446291.3444 14.493         1.483   .930               987
FO CAS    2446292.3399 14.760         1.558  1.006               987
FO CAS    2446294.3264 14.053         1.232   .799               987
FO CAS    2446295.3225 14.025         1.277   .847               987
FO CAS    2446296.3123 14.088         1.352   .895               987
FO CAS    2446297.2811 14.402         1.407   .974               987
FO CAS    2446298.3182 14.550         1.485   .993               987
FO CAS    2446299.3121 14.764         1.641  1.020               987
FO CAS    2446300.3036 14.584         1.477   .973               987
FO CAS    2446301.3378 13.894         1.194   .789               987
FO CAS    2446302.3239 14.102         1.310   .775               987
FO CAS    2446303.3066 14.060                 .881               987
FO CAS    2446304.3819 14.416         1.468   .916               987
FO CAS    2450333.2683 13.889         1.177   .847               971
FO CAS    2450334.2886 14.148         1.232   .862               971
FO CAS    2450335.3115 14.127         1.308   .904               971
FO CAS    2450336.3389 14.448         1.476   .940               971
FO CAS    2450337.2502 14.560                                    971
FO CAS    2450338.3701 14.745         1.589   .952               971
FO CAS    2450340.2454 13.905         1.218   .818               971
FO CAS    2450341.2508 14.113         1.294   .872               971
FO CAS    2450342.2638 14.139         1.410   .896               971
FO CAS    2450344.2870 14.644         1.436  1.005               971
FO CAS    2450344.4666 14.611         1.450   .991               971
FO CAS    2450347.2877 13.988         1.262   .839               971
FO CAS    2450347.4489 14.007         1.284   .824               971
FW CAS    2446253.4384 12.356         1.530   .917               987
FW CAS    2446256.4443 12.689         1.637   .976               987
FW CAS    2446257.4162 12.384         1.482   .898               987
FW CAS    2446258.3994 12.188         1.396   .865               987
